,NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,Type_Activation,Donor_Activation,Donor_CellType
6905,440.1337083,2273.122083,78.14903333,193.6211667,1914.3725,79.5089375,1.108567574,838.4743151,544.6800662,24,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6906,409.3096667,2183.514762,77.24808571,182.1562976,2120.659048,83.07667857,1.12445092,811.5767033,507.345799,42,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6907,411.7723636,2161.442841,73.54549659,235.8394773,1991.574943,78.12533466,1.15611557,873.5733311,613.8254477,176,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6908,417.2642073,2142.546524,76.1739,197.2954067,1956.738963,75.93017378,1.140104335,826.4845806,618.1594304,164,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6909,419.4426383,2206.588298,75.57554468,189.2675532,2032.032128,78.92288085,1.121587003,853.3961322,572.8536967,47,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6910,394.0410637,2180.637041,74.5585824,207.7645022,2108.915243,78.31381199,1.15519332,846.8913142,616.0591985,267,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6911,409.4413263,2176.219053,74.51599158,181.5184432,1919.922316,77.74770632,1.138178994,857.5794356,566.153687,95,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6912,423.2550395,2265.659041,76.46701203,190.872506,2063.186541,77.64032274,1.118223474,856.0121232,608.3932783,532,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6913,392.4142909,2091.742364,75.06794727,219.0812523,2077.098773,76.48205455,1.134117666,816.4835179,654.7785101,220,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6914,398.8905476,2202.586746,75.29961071,190.0221155,2034.620397,76.9618377,1.095532289,843.557293,614.3944761,252,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6915,319.5788289,2262.980789,64.76103421,263.2002105,2318.537763,80.64363947,1.140237048,999.6922983,656.0988689,76,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6916,476.1520526,2269.228421,77.38692632,223.8638421,2132.61,73.37635263,0.69378147,879.8447012,732.0620521,19,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6917,407.5218571,2190.286714,75.55141,251.5604471,2103.619857,78.4349,1.16987263,842.0720651,641.2615706,70,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6918,397.0096942,2168.57767,75.53169563,183.9976053,1858.837718,78.90250146,1.128986658,829.4925458,533.0031572,206,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6919,416.6607568,2130.3,78.71198649,166.7982054,2235.185135,81.47200811,1.144573292,779.2471858,548.6714069,37,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6920,431.9013958,2140.372292,76.049175,373.4994583,2231.26,79.57122292,1.155202359,837.2173948,749.0876233,48,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6921,411.7868261,2358.908261,72.6527087,174.6900826,2000.104348,79.30987391,1.204864122,943.3557296,544.1756024,23,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6922,404.8590789,2526.994737,55.74742895,159.5396868,2141.470263,76.79606579,1.096207765,1334.248939,614.9661417,38,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6923,408.3819038,2191.780865,76.31069279,176.701051,2146.374663,81.13875529,1.172319668,830.3005445,545.189516,208,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6924,425.5675625,2225.431875,72.83540208,178.7841313,1782.666667,77.82999583,1.174282813,913.2152144,533.2285465,48,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6925,435.7958108,2382.181081,74.95506486,193.3614,2268.292432,77.62753243,1.196377061,922.4504718,658.5891094,37,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6926,378.0015,2059.766429,73.49744048,225.4439048,2060.720952,76.81362857,0.778425003,818.2710229,649.4500249,42,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6927,425.4265714,2113.61381,74.82299048,273.8588571,2460.829048,81.23840476,0.931701839,847.9707031,682.3267303,21,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6928,383.1281538,2255.738077,71.71644231,85.15543462,1467.518462,88.31033846,0.98804259,909.3296183,242.3719617,26,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6929,453.6454324,2464.294054,77.74767838,175.8854865,1839.275135,79.70554054,0.944707857,881.0881887,511.5117396,37,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6930,440.0871538,2483.915385,75.10408718,179.7700513,1867.810256,79.86871026,1.090503758,947.3954493,518.9051162,39,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6931,397.2320893,1983.822321,72.7671375,231.8812679,2091.762857,79.90570893,0.861204794,826.0377496,604.7847039,56,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6932,417.5830909,2382.075758,74.74766364,211.4522424,1939.413636,73.97171212,0.887150549,906.6814765,657.53877,33,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6933,411.3296579,2254.929474,70.48573947,219.1935,1893.023684,75.07630526,0.893176189,954.8309575,634.6892253,38,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6934,413.8243077,2186.291429,74.39515165,202.555967,1824.891319,77.61535385,1.000972521,863.0655952,565.7435442,91,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6935,435.0374444,2327.218254,77.33050159,159.0832651,1893.31746,78.57358889,1.016714896,853.2524212,525.4419189,63,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6936,388.4388696,2148.27087,72.59955652,211.170913,1925.482174,80.51022609,1.019109735,866.6771829,544.2791459,23,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6937,420.8153226,2115.514839,70.00444839,154.0340968,1943.522581,80.29513226,0.891390394,927.4397921,505.8293802,31,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6938,413.4044554,2069.968416,78.66728119,217.5053079,1896.466436,80.10011782,1.079983075,762.2487385,550.4589298,101,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6939,420.4172165,2200.466804,69.65811959,205.4564433,2113.425155,80.06263608,1.049093761,953.8917433,584.119053,97,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6940,433.186,2282.616421,73.73716211,164.5227053,1885.957474,80.95998316,1.010376038,917.2661778,489.6168227,95,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6941,422.2322611,2260.513057,79.65063631,211.5268153,1990.807643,79.55306879,1.038158355,793.7227893,572.0642773,157,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6942,415.897875,2236.661964,68.85283929,194.75525,1988.957143,82.07284821,1.103312955,982.5371882,515.6345551,56,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6943,396.5989783,2277.604565,73.9427913,183.7307826,2036.985217,82.21834565,1.080169278,886.8263676,512.864274,46,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6944,402.3366078,2264.124052,72.7749902,220.8782092,2007.693856,76.59128824,0.936766679,908.5037777,638.1952241,153,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6945,428.6204423,2272.778077,73.345475,185.6614724,2018.071859,81.64869359,1.116292393,918.9372474,518.5192076,156,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6946,417.7324848,2073.82303,75.72062121,227.5396364,2194.197879,81.34381212,1.046097702,818.405282,590.1249985,33,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6947,432.8781602,2291.957282,75.97423883,199.634532,2004.639612,81.20861214,1.119980149,878.0481195,537.4331163,206,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6948,386.6821042,1925.639375,78.05378542,173.9245208,1953.381458,79.6986625,1.097763709,722.0404067,533.4791171,48,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6949,430.0038571,2185.755,74.23876429,164.1811429,1981.097857,79.62592857,1.116055058,881.8084209,533.9622987,14,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6950,415.8050667,2107.934444,80.39848444,178.2031133,1778.823333,78.54710667,1.105726143,744.4431557,517.5425709,45,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6951,365.4107724,2066.990966,72.62741931,194.5321655,2010.963379,79.08895448,1.027397678,829.8173751,573.0525206,145,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6952,425.9060893,2141.292857,78.13689107,188.5841518,2036.238393,78.84542321,1.129117368,799.5130538,568.9707374,56,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6953,472.4076552,2490.722414,76.9714069,220.4329655,2402.670345,84.69719655,1.094560997,933.3831206,551.6520632,29,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6954,430.4685652,2320.375978,73.71737609,202.3249565,1978.694891,75.7625163,0.946180201,924.3235247,631.8221929,92,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6955,429.6055,2253.91425,74.6185575,188.637475,1753.07475,77.986395,1.165903299,891.902921,529.9570156,40,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6956,385.8097097,2234.759355,68.29054516,170.4617903,1898.574194,78.57755161,1.05989846,971.4492725,540.045932,31,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6957,376.5429444,2059.17213,74.41071852,224.1628056,2035.51037,77.44461019,1.005467454,805.9208397,632.07126,108,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6958,385.531363,2165.308973,74.76224863,198.1029589,2026.638904,79.59713425,1.123570812,834.3610047,570.6199081,146,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6959,395.6569063,2222.555313,75.12272656,170.8294688,1873.275156,79.36769219,1.038877576,849.4190647,520.6932833,64,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6960,413.5344615,2165.924359,74.27073333,137.9722026,1867.016923,84.10196923,1.060586315,854.6734346,409.1594165,39,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6961,444.4058987,2291.77519,77.76412025,224.4657722,1829.835316,80.6988557,1.110238738,854.1095428,533.0592259,79,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6962,424.3721667,2225.702143,72.49198571,206.7087143,1728.638333,80.03335476,1.091470258,916.0103142,509.4954424,42,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6963,418.1694118,2216.932941,72.63205294,310.8695294,1990.038824,77.15167647,1.095842801,908.3406644,692.6678414,17,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6964,442.7272303,2373.019803,68.68924803,225.5123816,1977.451184,79.37277961,1.046417113,1043.989166,585.2672672,152,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6965,371.1412297,2126.909662,73.65735811,209.6201081,2008.156554,77.07655405,0.841943329,831.6313242,621.3730554,148,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6966,403.3408429,1996.917857,67.26871,197.8235586,2016.368143,81.00284286,1.111916534,919.555226,542.0631918,70,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6967,429.4757407,2120.55037,74.11744815,283.5942963,2201.892593,75.61256667,1.077161579,858.5820549,751.5043163,27,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6968,440.0472,2284.909,74.19878,174.18714,1911.8735,83.08599,1.056114987,915.2654938,467.1384334,40,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6969,477.289381,2464.435079,72.0267746,119.176581,1631.864127,81.5190873,1.096304013,1028.971583,398.2885959,63,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6970,398.8387676,2149.334577,72.14092887,218.1300775,1943.49993,77.08780915,1.074086292,886.0811091,609.0223519,142,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6971,308.1406495,1957.721753,76.65163093,199.6674639,1924.156289,72.3378134,0.899578706,692.5461845,675.7579276,97,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6972,410.6865455,2094.037879,74.08699091,168.0168485,2021.596364,79.36802727,1.107348273,841.9613596,535.2216643,33,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6973,413.991913,2091.541739,73.24758261,255.2368696,2255.936957,82.60180435,1.037390748,860.1400315,601.5568826,23,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6974,378.5291,2202.1885,71.60694,192.57,1976.108,82.625735,1.10182557,894.6087343,500.6104796,20,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6975,398.729125,2256.782188,71.87337813,237.1854063,1817.299063,81.24496875,1.124888825,920.7927992,528.7542584,32,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6976,460.2137879,2312.821212,81.24771515,121.9946879,1750.51303,85.30696061,1.12338199,804.8148098,360.1323151,33,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6977,397.6008704,2223.343333,74.12559398,199.1019352,2010.913889,79.67560463,1.055498505,869.3302277,565.2693813,216,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6978,391.9171538,2201,73.8278359,177.2151026,1781.159744,76.55232821,1.027676966,860.8718805,551.8066091,39,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6979,408.7961087,2210.085543,77.90906196,199.8927391,1800.057935,78.24722174,1.114764827,802.2347859,545.8748841,92,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6980,357.9874211,1807.865,76.61751842,217.4479474,2195.133684,82.76808684,1.076912484,695.8599889,553.2549884,38,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6981,387.4494138,2082.343103,71.78505402,249.9160805,2057.026322,79.71622644,1.091671039,862.8761593,609.97494,87,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6982,420.8567792,2238.884762,73.20157662,141.0712961,1824.115411,80.45723939,1.103116476,906.3498311,469.1139452,231,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6983,409.0739452,2290.511233,73.22581233,186.2144521,1961.842192,80.59244658,1.124288784,910.8486688,526.2048571,73,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6984,412.90976,2381.7328,75.728176,220.22644,2102.964,84.927824,1.130420318,888.4226293,502.777849,25,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6985,398.6999605,2012.173465,76.33697544,167.0311268,2071.844737,83.00171184,1.168960969,779.8692917,487.8682644,228,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6986,380.6789932,2182.040203,76.59359324,219.2332568,1990.571419,78.49573378,1.000256381,800.8472662,599.0546841,148,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6987,431.3830833,2394.98287,72.57289537,173.568012,1983.549074,82.54807315,1.137482547,967.8432334,487.5093467,108,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6988,388.6210821,2156.597015,76.13627388,181.874,1933.609478,77.97249925,1.051966198,809.4892404,566.4095919,134,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6989,397.1464637,2203.845251,73.88609888,193.9813341,2054.066313,80.49834134,1.087933979,868.0789681,552.6813085,179,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6990,448.5183243,2123.127027,70.60179189,197.114873,1945.651081,78.14470541,1.151081166,938.4858383,579.7487575,37,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6991,428.0015602,2284.020904,77.01897108,225.5488735,2004.563072,79.31546566,1.128235674,853.1398161,588.3872501,166,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6992,425.888775,2118.123,75.158945,191.27877,2259.4875,81.2252275,1.12484703,842.5340016,560.0251701,40,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6993,413.2205882,2065.515588,79.45698088,158.3044926,2092.114706,82.60069118,1.154743156,750.0921549,486.4338046,68,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6994,416.6199892,2113.528495,81.03498495,216.6240398,2195.593333,82.49068387,1.15827328,737.3671174,554.3957977,93,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6995,374.1347802,2131.341978,75.50343516,203.6393731,1998.871044,75.1358478,1.01226864,803.6655194,647.69183,182,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6996,422.8644356,2197.122147,77.24087117,241.5878006,1980.498773,78.81863926,1.154154063,827.1920742,605.480826,163,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6997,481.8233158,2516.138947,77.72732632,160.5659579,1790.884211,82.90520526,1.148471022,932.9089553,439.0808177,19,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6998,365.9507692,2088.887179,72.32740513,173.7070256,1850.887692,81.55007179,1.099162637,841.9285918,482.7898032,39,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
6999,412.4589444,2213.293492,77.44004127,280.3930746,2455.15627,78.73357222,1.16746309,816.5327355,727.9643579,126,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7000,403.2126436,2184.015585,73.73215106,226.6335117,2106.034468,78.82738032,1.117887096,870.3143308,618.027338,188,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7001,489.3487857,2305.169286,76.75671429,190.0001429,2017.349286,81.27607857,1.133349207,908.46623,529.4794468,14,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7002,388.5486842,2007.379474,79.57505263,201.4817895,2612.971579,81.11849474,1.130493272,714.1870972,626.1015843,19,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7003,414.4264433,2142.984845,76.72062784,242.6129345,2112.741856,77.58621392,1.131706908,814.5991486,660.7349905,194,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7004,450.7937273,2006.547273,72.42403636,320.3597136,2793.9,83.32246364,1.139108995,875.7029566,734.9972888,22,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7005,449.2994444,1999.848889,70.09436667,475.8191778,2582.501111,80.59651111,1.211215582,909.7963417,879.4547558,9,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7006,438.0730536,2307.368571,75.07757321,187.1676786,1785.910893,79.35532679,0.852076717,897.1594906,515.2713577,56,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7007,382.8955111,2145.928889,75.01096667,199.8301111,1834.906444,77.01260444,0.82512825,821.208901,573.0571028,45,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7008,550.669875,2557.345417,74.26795417,207.7914167,1696.147083,74.84905833,0.860387625,1055.749909,581.2062015,24,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7009,437.7409167,2340.868333,74.99934722,177.3490556,2107.001111,81.428875,1.087351492,908.2212499,533.315239,36,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7010,472.3356341,2280.977805,74.06779512,247.2133659,2046.063171,77.52441951,0.971381327,933.3009389,649.7866202,41,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7011,334.6059389,2030.365191,72.16195115,218.4068931,2070.57313,71.68737634,0.607920491,804.293768,742.6852549,131,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7012,442.1380571,2338.659714,75.44514571,203.7190857,1831.048571,78.17539143,0.959266933,899.3402094,559.603109,35,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7013,363.8175,2101.52,73.76727763,195.1902763,2024.501447,77.38973947,0.635467885,816.0834736,604.3865287,76,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7014,476.5167826,2590.707826,78.92507826,222.1076957,2026.696957,77.23035217,0.753087159,906.0533946,633.2495436,23,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7015,421.3135605,2176.547516,76.50302548,199.5474045,2079.91535,79.87844968,0.925194348,829.2895904,569.7030104,157,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7016,390.9520179,2190.632679,72.98077679,186.4781429,1881.603393,78.45772143,0.777633454,873.9742408,551.1141472,56,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7017,418.8415909,2259.158545,74.75470091,210.7918273,1863.132,77.67863091,0.963398605,880.3756506,577.2390923,110,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7018,327.3003684,2049.129474,71.61888421,217.1022105,1829.655263,73.65559474,0.787865475,815.1676437,641.5168416,19,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7019,406.8110161,2213.319194,74.46668871,178.5394194,1798.982097,79.19069677,0.789097928,865.2279724,515.2215373,62,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7020,421.2080882,2247.705882,72.57156176,187.4120588,1801.447941,76.64695588,0.779638673,920.2238015,563.4082205,34,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7021,428.3081579,2303.083158,75.57171053,168.9704421,2115.638421,79.90897368,0.998905828,878.8040534,558.7058371,19,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7022,459.1970625,2320.155625,74.61345417,223.8395625,1918.310417,76.07204375,0.899866978,928.1678844,629.142213,48,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7023,398.4704167,2121.437083,72.72457083,182.7712917,1805.35625,81.03752083,1.056653175,865.7724681,488.0150117,24,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7024,413.0222857,2136.096,69.10904571,164.8295429,1768.192,79.75068,0.958318124,940.2371044,488.4122755,35,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7025,435.8558197,2259.145082,73.21845246,173.5466885,1699.43377,80.88597213,1.019620767,921.7102956,466.2593301,61,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7026,383.4571905,2137.168571,73.81581429,281.5140476,2339.138095,74.48686667,0.698952937,837.8273233,806.2258561,21,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7027,396.9061,2065.846333,77.98532,163.5942333,1839.017,80.95086667,1.034766775,760.3643398,475.4897171,30,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7028,406.8816316,2306.800263,78.87071316,180.6306316,1921.907368,82.17810263,0.997443715,807.7842598,492.0478305,38,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7029,451.9220909,2238.386818,77.18788864,172.9068841,1999.281591,82.68846364,0.944215137,852.8013598,486.4882903,44,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7030,484.9694595,2317.538108,75.19574324,195.5656757,1880.047838,81.38527568,1.107058252,938.255525,504.4849758,37,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7031,387.7653469,2125.568571,71.42936327,221.3628776,1961.063061,77.52497959,0.889450831,880.1565512,611.2655332,49,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7032,405.4044902,2249.714706,78.98293529,162.8208039,1963.971569,78.38307647,0.984562075,785.4672986,549.5031418,51,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7033,422.3029245,2262.519623,69.78249623,170.2155094,1840.668302,82.7772,1.060937149,973.0705485,456.3797457,53,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7034,464.8293692,2202.529846,74.11486615,215.7311538,2120.025692,81.05880308,1.049040791,901.9852295,570.4804458,65,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7035,418.788,2108.8232,80.286024,182.5546,1785.2036,82.318232,1.00987284,748.6577442,463.9875303,25,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7036,465.736,2390.637692,78.82402308,228.7846154,2087.839231,79.98458462,0.984314256,869.7888293,600.5981216,13,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7037,438.1014286,2167.937662,75.03799481,194.8091818,1791.75974,76.40422078,0.900764714,865.7585986,570.6118306,77,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7038,347.1400769,1993.893846,78.12661538,181.9669231,2190.493077,82.33571538,1.035016841,705.2732257,536.1430676,13,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
7039,436.8107692,2274.656385,80.70411538,147.65326,1985.240385,83.96277538,1.117946736,786.7400783,438.62511,130,B,CD69+,B-Cells,B-Cells: CD69+,B-Cells B: CD69+,B: B-Cells
